cycle,b1c0,b1c11,b1c14,b1c15,b1c16,b1c17,b1c18,b1c19,b1c1,b1c20,b1c21,b1c23,b1c24,b1c25,b1c26,b1c27,b1c28,b1c29,b1c2,b1c30,b1c31,b1c32,b1c33,b1c34,b1c35,b1c36,b1c37,b1c38,b1c39,b1c40,b1c41,b1c42,b1c43,b1c44,b1c45,b1c4,b1c5,b1c6,b1c7,b1c9,b2c0,b2c10,b2c11,b2c12,b2c13,b2c14,b2c17,b2c18,b2c19,b2c1,b2c20,b2c21,b2c22,b2c23,b2c24,b2c25,b2c26,b2c27,b2c28,b2c29,b2c2,b2c30,b2c31,b2c32,b2c33,b2c34,b2c35,b2c36,b2c37,b2c38,b2c39,b2c3,b2c40,b2c41,b2c42,b2c43,b2c44,b2c45,b2c46,b2c47,b2c4,b2c5,b2c6,b3c0,b3c10,b3c11,b3c12,b3c13,b3c14,b3c15,b3c16,b3c17,b3c18,b3c19,b3c1,b3c20,b3c21,b3c22,b3c24,b3c25,b3c26,b3c27,b3c28,b3c29,b3c30,b3c31,b3c33,b3c34,b3c35,b3c36,b3c3,b3c40,b3c41,b3c42,b3c43,b3c44,b3c45,b3c4,b3c5,b3c6,b3c7,b3c8,b3c9
82,1.0762100250656905,1.0602808310546008,1.07657844185939,1.0681094500069908,1.086811146292928,1.0772496752999414,1.0662693796322977,1.0879035530273788,1.0809921872396764,1.0650552106663835,1.079281596667292,1.0818439838847727,1.0779536076415113,1.0785641185534063,1.0899741367985514,1.081571832213007,1.0803020305909454,1.0823660234202297,1.0852863409686093,1.0820779919053456,1.0960199902212202,1.0800380320376317,1.0945216814676089,1.0798625579996244,1.0741720857196033,1.0808624428957399,1.0774850595543872,1.0752894798477644,1.0852881390372335,1.0864306357052391,1.0826375979118061,1.0837497840131793,1.0695455755661145,1.0855711641561698,1.0864848409698322,1.0831058632366792,1.0802324787723432,1.0803979630318639,1.096454640692306,1.0879743489036104,1.0495401127623318,1.069170990003943,1.0725002709436977,1.0637184431051898,1.0746770395392247,1.081473639032994,1.0744188399702108,1.0611036475756914,1.036126843279833,0.9922093581584199,1.0872084309875263,1.0780767665988522,1.0835534613109914,1.0731353484728179,1.071832049197519,1.06922546219534,1.0790081465518446,1.0702863580359536,1.0760334969087424,1.0789462099264524,1.0771697048821065,1.0719091405798848,1.0793260829742022,1.0800155367325932,1.0849068942666282,1.0750180640290792,1.0729216768065788,1.0855093800371773,1.0814816844675255,1.0751488311279478,1.0865642419398964,1.053047248740071,1.0805191341187725,1.074862517417819,1.0831778819599975,1.079597612764473,1.0766637018969858,1.0739640458266835,1.0797182632845792,1.0481333996957805,1.0680426628587407,1.0716422031912924,1.0573587425557083,1.0700595040402776,1.0641757463917119,1.0691151538141233,1.0760031671704138,1.0681307295354407,1.0770274404513311,1.0700641717400439,1.0629589817837781,1.0666622855482628,1.0677629596722795,1.0716040963120204,1.067074744782003,1.0670310750981158,1.0566904981327647,1.0573837356631897,1.0503589034881182,1.0646713855974945,1.0748265695945278,1.0633519750344604,1.0380364976132257,1.0703957956670664,1.0714039916887532,1.0703513386896493,1.0615326140874843,1.0623863806947633,1.0636516827139229,1.0583779768971715,1.0640649345764501,1.0625091499944923,1.054379022253718,1.0694896402742544,1.0729397076018181,1.0732519778402052,1.071402598125176,1.074289258528371,1.0525143308345666,1.0472560828769688,1.0700006750869269,1.0676691600065626,1.0727274498069486
83,1.0761865311408654,1.0602502566017102,1.07655369076727,1.068084466563064,1.0867873357378408,1.0772243166257325,1.0661708889066375,1.087859942855982,1.0809560824047542,1.06485501568323,1.079154908132066,1.0818155312464603,1.0779373482474908,1.0785335991479061,1.0899493566596867,1.0815373411301294,1.0802604222525136,1.0823352298668287,1.0852521297503697,1.0820363071513759,1.096000390617006,1.080007650561282,1.0944798339849975,1.0798287511126992,1.074183329874539,1.0808322717830512,1.0774418971609319,1.0752531386419304,1.0852625819809125,1.0863833366514768,1.0826092000608585,1.0837195657378889,1.069504797057095,1.0855232051690433,1.0864469504680658,1.0830734950821408,1.0801903788494673,1.0803307340547865,1.0964115977157116,1.0879477086999516,1.0491865973800922,1.0690606145514927,1.0724105906457515,1.0635123691594723,1.0745259703035184,1.0814724039730956,1.0743642573133778,1.0609409568615553,1.0359220005947478,0.9908465285976338,1.0871761153519635,1.0780121953638617,1.0835235611090848,1.0730530565101042,1.0718316419575995,1.0691556539902012,1.0789465748417455,1.070237571615905,1.076236420710866,1.0789458678636217,1.0770784450337105,1.0719068797933315,1.0793011241880848,1.0800404302631565,1.0849095885528408,1.0750229194884164,1.0728895427377414,1.0855025821406266,1.0814904183159906,1.0751381408410343,1.0865613531307097,1.0526864208661642,1.0805418088218917,1.0748711631145065,1.0831739101541278,1.0795717514919236,1.0766860419079467,1.0739406518105725,1.0797312591025563,1.04807092876613,1.0679146535635322,1.0716327815297264,1.0570453777080124,1.0700587338233503,1.064173089191596,1.0690986073543087,1.0759976670780376,1.06811693624723,1.076998267087919,1.0700532778575784,1.062949154280219,1.066653342682411,1.0677178085074606,1.0715788030762186,1.0670635460533948,1.0670301450289648,1.0565307120751462,1.057365992930719,1.0503338688234676,1.0647159396791852,1.0748681216734823,1.0633143754171936,1.0378099454631984,1.0703794213081645,1.071402904579101,1.0703432531229113,1.0615029950421129,1.0623540684622326,1.0636292522439907,1.0583470912881041,1.064054871614056,1.062494307595503,1.0543621379051265,1.0694788070459258,1.0729622571432174,1.073249810233975,1.071415358566029,1.074294905542895,1.0525112451032572,1.0470893786963678,1.0699142983781762,1.0676700805112709,1.072725319556456
84,1.076141018339976,1.0602206338869764,1.076529481016799,1.0680604614922193,1.0867612426037796,1.0772014823308655,1.066070967042871,1.0878154649184966,1.0809285793360421,1.0646504459045132,1.0790233423257103,1.0818218871850187,1.0779184461786087,1.078502797610245,1.089922548866535,1.0814931127640346,1.080214577759113,1.0823070235127705,1.085232930638941,1.0819922815029916,1.0959711665123983,1.0799784677954327,1.0944391953899388,1.079776580174984,1.0742145581869362,1.080798540086609,1.0773990092323675,1.0752148354670148,1.085234881398383,1.0863377659594322,1.0825786248468279,1.0836865344800064,1.0694603208483247,1.085475517399127,1.0864081592326653,1.0830410403840165,1.0801511171255784,1.080262488720108,1.0963694637321972,1.08791826680944,1.0487604441889546,1.068961822049713,1.0723300984553796,1.063317520413323,1.074380293193,1.081496742105864,1.0743633761369846,1.0607877255427027,1.035741727106951,0.9895287434908393,1.087158443547457,1.0779475910319185,1.083494633297526,1.0729710096274843,1.0718278621212227,1.0690867708611849,1.078896236240905,1.0701920517626768,1.0764609533161043,1.0789505432727815,1.0769978287216597,1.071923802419608,1.0792782763547413,1.0800628701756723,1.0849217383615992,1.075040461671112,1.072868443170337,1.085503126162134,1.0814973399954284,1.075135492440349,1.0865603256071197,1.052350865652406,1.0805800115483832,1.0748936252072279,1.0831653288817684,1.079559742709695,1.0767170710239453,1.0739135173045278,1.0797500240726312,1.0480135832129678,1.0677942906151137,1.0716200957926336,1.0567287342132379,1.070059715925238,1.0641621884931431,1.0690737435084423,1.075988346472461,1.0680994817803617,1.0769523745960587,1.070037365887548,1.0629122361822565,1.0666518885842389,1.0676571392241,1.0715583609574733,1.0670531526857636,1.0670319162893314,1.0563716335654618,1.0573503782161828,1.0503427205616749,1.0647683950619418,1.0749073392003352,1.0632821696578885,1.0375810828980356,1.0703633411887357,1.0714048968466918,1.0703384588380693,1.0614810484462545,1.062323670456311,1.06360897502895,1.0583254126791861,1.0640392717522353,1.0624792804509096,1.0543528767788453,1.0694578416733336,1.0729822847381332,1.0732496148476365,1.0714179417639513,1.0742966430363163,1.0524990393206783,1.046918237180429,1.0698375411903012,1.0676723941493447,1.0727199057177577
85,1.0760690193781262,1.0601912565839609,1.0765056318402284,1.0680370962005379,1.0867314189582236,1.0771804380047447,1.0659703786216952,1.0877686741033723,1.0809109105998431,1.0644426598701582,1.0788879795585458,1.0818467705567691,1.0778937994660671,1.0784720980157858,1.0898909990684533,1.0814416303574672,1.0801667759290132,1.082279690348198,1.0852277460080297,1.0819462155139385,1.095935808513659,1.0799476506172612,1.0943986759290878,1.0797022143848616,1.0742432556008057,1.080761602449451,1.0773582393591674,1.0751771682007008,1.0852040239766902,1.0862964745484167,1.0825467859694073,1.0836526616236395,1.0694126987671004,1.0854276927246005,1.086368892461294,1.0830111225124621,1.0801151920530483,1.0801935867366061,1.0963282299233041,1.0878881336133959,1.0482833050090636,1.068867195362043,1.0722535949911276,1.0631322137962278,1.0742313578819291,1.0815184127570832,1.07439004239815,1.060644022399287,1.03557710985441,0.9882334014610357,1.0871349578661986,1.0778779806129715,1.0834617276356502,1.0728872579876234,1.0718077441390628,1.0690135209297391,1.0788410807212125,1.070146360127984,1.0766710114064701,1.0789548483281661,1.076925558640895,1.0719353365500677,1.0792551306091398,1.0800718156373812,1.084934758718602,1.0750593785801232,1.0728456384019482,1.0855075683034905,1.0814986037261078,1.0751319825023316,1.0865594410308366,1.0520323649494308,1.0806047384867759,1.0749217888428646,1.0831471357220823,1.0795521745175043,1.0767389030052141,1.07387819513376,1.079764994636279,1.0479612712896422,1.0676648004849687,1.0715972457837708,1.0564035649957548,1.070061745402288,1.0641445350865621,1.0690353070941963,1.0759698300531078,1.068070668520808,1.0768912498615424,1.0700115539114483,1.0628631805707436,1.0666553409379405,1.0675908808578831,1.0715468026904054,1.0670477854903828,1.067029049957788,1.056213099165945,1.0573377897744027,1.0503719799514406,1.0648162527541074,1.0749354389049492,1.0632577000101484,1.0373555659778104,1.0703399319702063,1.0714039144388297,1.0703282771608165,1.0614632433913318,1.0622899412020224,1.063592689334241,1.0583101862968003,1.0640225050592491,1.0624594459450996,1.0543539113245926,1.0694275025365312,1.0729905384863616,1.0732461466041814,1.0714053024124846,1.0742887579439433,1.0524848315744202,1.0467419071952015,1.0697952585514086,1.0676679900943706,1.0727031723452947
86,1.075977580605357,1.0601625806151302,1.0764817160790945,1.0680141495998607,1.0866987498396754,1.0771609627891192,1.065870901672378,1.0877180271245777,1.080903137754432,1.0642320231802889,1.078749117141274,1.0818709741158852,1.0778644962745578,1.0784418660371538,1.0898531921686703,1.0813873157981773,1.0801202232991125,1.0822519370492338,1.0852331076626567,1.081899574656823,1.0958973664579474,1.0799125461397066,1.0943565500009393,1.079617469337999,1.0742577061995042,1.0807230108944506,1.0773205646399726,1.0751417636064935,1.0851706292498446,1.0862593129228733,1.0825152039268522,1.0836203992604658,1.0693637589663871,1.0853789392726367,1.0863296056435314,1.082984329355065,1.0800826092926405,1.0801238295866398,1.0962870278434576,1.0878591963390432,1.0477806692849394,1.0687684780455138,1.0721733151774115,1.0629504762516067,1.0740712131344092,1.0815194867872604,1.0744044072319292,1.0605148605299792,1.0354168057713742,0.9869238811615858,1.0870946790819884,1.0778048703406131,1.083425366438426,1.0728018814486484,1.0717707708719737,1.0689370410244874,1.0787686414329674,1.0701003388105814,1.0768275737233772,1.0789558419177196,1.0768650130419393,1.0719292186853615,1.0792286135314968,1.0800751222391896,1.084942737195958,1.07507107605252,1.072808682479931,1.0855121706462412,1.0814961525664133,1.0751190260016381,1.0865562893156044,1.0517168806239598,1.0805978018958409,1.074941861330931,1.0831247824254437,1.079539089271206,1.076737759503803,1.0738350732877973,1.0797667869381118,1.047911048662742,1.0675159160167296,1.0715625476735242,1.0560690943828908,1.0700582135197718,1.0641241379495159,1.068982882098431,1.0759401107989917,1.0680264149617145,1.0768205973489335,1.069973762553635,1.0628275055903935,1.0666603535158763,1.0675395473034086,1.07154428505792,1.0670483907054906,1.0670147178839513,1.0560570742713598,1.0573298414991152,1.0504059964944907,1.0648505940325022,1.074945981634106,1.0632390809384717,1.0371387416101796,1.0703053847128894,1.0713940286719275,1.0703040721462656,1.0614448176127829,1.062252438817864,1.0635817198095716,1.0582985327824534,1.064010989822447,1.062431291088789,1.0543669423886035,1.069391598422269,1.0729812874777331,1.0732335343528758,1.0713758460878207,1.0742667715239396,1.0524742034605816,1.0465626316841108,1.069790762555513,1.0676491197614317,1.0726725759469555
87,1.075883498652137,1.0601357540790581,1.0764573834259346,1.0679919465947543,1.0866655503945748,1.0771433139845576,1.0657727720365955,1.087662032952732,1.0809039168080732,1.0640181562420028,1.078606703619694,1.08188429917311,1.077834457463457,1.0784126304997526,1.0898100171883933,1.0813348019134454,1.080077950416047,1.0822236212817544,1.0852444416996585,1.081854455127454,1.0958576707642766,1.0798724184759103,1.0943120413272573,1.0795484449443555,1.0742571832080867,1.0806845766648636,1.0772854051296559,1.0751092855153994,1.0851360619228176,1.086224335511049,1.0824861220440474,1.0835912469986813,1.0693155199687359,1.0853285095916752,1.0862910094381468,1.0829589330475484,1.0800528367010909,1.0800526930996506,1.096245326765593,1.0878326407606873,1.0472581224233486,1.0686614534653018,1.0720826278676772,1.0627649039678344,1.0738967733897735,1.0814961647708954,1.0743819139692676,1.0604034600013703,1.035247791513397,0.9855741275357335,1.0870418034231282,1.0777316320280126,1.0833885524837963,1.0727144507622566,1.0717280076164626,1.0688629546686321,1.0786776548306898,1.0700565712599932,1.0769123625248551,1.078952080712037,1.0768178683842076,1.07190653732076,1.0791965326458202,1.0800822855663197,1.0849419558276807,1.0750741782909052,1.0727526199512767,1.085513183596067,1.0814942027242955,1.075093657088413,1.0865481565459545,1.0513872661051002,1.0805566679681249,1.0749388598531402,1.083106695947213,1.0795131473273636,1.0767121207590016,1.073787085521577,1.0797517336110591,1.0478591797547367,1.0673489894999926,1.0715185990022447,1.0557311243608516,1.0700399537715741,1.0641042104487513,1.068920438863962,1.0759014932502922,1.067968088012896,1.0767483719432707,1.0699254995600949,1.0628237496515727,1.0666646215883415,1.0675190830946388,1.0715451838510068,1.067049764277675,1.0669863704014695,1.055907226757259,1.0573278668022519,1.0504355014357876,1.0648654434484215,1.0749356898175564,1.0632213284441154,1.036931066294618,1.070261126824154,1.0713728608613384,1.07026312001746,1.0614238043952648,1.0622150797059295,1.0635758973493596,1.0582877163897932,1.064009783102934,1.0623940503890337,1.0543901782025065,1.069354321599565,1.0729545161574043,1.0732089190734313,1.0713323003012987,1.0742300379865724,1.0524654747046138,1.0463825643724112,1.0698055019189885,1.0676125873179212,1.0726325788889772
88,1.0758032666035673,1.0601116706132223,1.076432682214001,1.067971421107924,1.086633705113848,1.0771278066579189,1.0656722295005607,1.0875988427745056,1.0809103222073126,1.0638006307632717,1.0784607757310003,1.0818860142483393,1.077807375729774,1.078385043902451,1.089763615515756,1.0812861095340427,1.0800417561800095,1.0821954936530602,1.0852569125896634,1.0818122960403862,1.0958170439304988,1.079828758650063,1.0942660130816635,1.079517844075283,1.074245967623092,1.080647577808074,1.0772512287624052,1.0750800040956636,1.0851016101890187,1.086189557236703,1.0824619047303488,1.083565224136132,1.069269424999064,1.0852764340793648,1.086253897723247,1.082932619490176,1.0800251148791011,1.0799801969797804,1.096204563037099,1.087808842355227,1.0466916473307744,1.0685472061884687,1.0719786018808046,1.0625701467965287,1.0737104382318172,1.0814537523569825,1.0743264209437575,1.0603026275071232,1.0350561547181432,0.9841829860148128,1.0869881805446724,1.0776565659516528,1.08335117952298,1.072620737517094,1.0716909936936694,1.0687947866157446,1.0785774345029768,1.0700167122374267,1.0769303895262268,1.0789409949869735,1.076774513130443,1.071873777813859,1.0791584807316035,1.0800827866300027,1.0849286258008213,1.0750707571342322,1.0726820600398939,1.0855068079279837,1.0814935999713111,1.0750599281228843,1.0865324386429247,1.0510277577600284,1.0804890408176098,1.0749025819959575,1.083093810952207,1.079471249741945,1.076673033433269,1.0737354298440718,1.0797242232054614,1.0478035612190295,1.067173419083961,1.0714685670753203,1.0553987398289206,1.0700013578311547,1.0640844977673427,1.068854012713055,1.0758592157771234,1.0679008981170803,1.0766821797153394,1.0698714835457754,1.0628483310552557,1.0666673370633863,1.0675258829335899,1.071539619618071,1.0670428327119228,1.0669468955741748,1.0557661388195914,1.0573312358269265,1.0504567458080905,1.0648590672916596,1.0749058812705852,1.0631994284250084,1.0367265261782257,1.070211212524113,1.0713420469564519,1.0702099227988588,1.0614024496364987,1.0621824708775796,1.0635742918635938,1.0582747830246597,1.0640173320510748,1.062349357339896,1.0544172481689582,1.0693184996469816,1.0729137534575217,1.0731739699954792,1.0712802774218493,1.0741822167885484,1.0524498399601563,1.0462008136645902,1.0698173209981263,1.0675615631368902,1.0725909424162805
89,1.0757464191535824,1.060090574363753,1.0764081023256447,1.0679534391182068,1.086603558940081,1.0771145404621647,1.0655604249042132,1.0875249509079268,1.080918101666439,1.063579753724444,1.0783116251173634,1.0818795024889214,1.0777844073988176,1.0783596842395307,1.0897138332022458,1.0812377373577802,1.0800115446552805,1.0821683465083491,1.08526585600021,1.081773046049897,1.0957748649411312,1.0797840686915394,1.0942199372470052,1.079527117985654,1.0742286167948882,1.080612388083828,1.0772166473091394,1.075054215111443,1.085068268087081,1.0861538230690984,1.0824433286904251,1.0835413455439402,1.069226169174609,1.0852237193938383,1.086218672038827,1.0829043425937206,1.0799988015738924,1.0799075586905122,1.0961675275296654,1.0877874689028135,1.0460475445260187,1.0684283071937992,1.071862499088752,1.062364742836508,1.0735174860729977,1.0814002195121073,1.07425925885162,1.0601974586479703,1.0348334640901466,0.9827667311596666,1.0869407453846165,1.0775720217476787,1.0833084046169614,1.0725137887069511,1.0716620349655117,1.0687295710970801,1.0784797294702932,1.0699791660248585,1.076898671128454,1.0789198308869832,1.0767182396727797,1.0718357484000545,1.0791147579726486,1.080053002797189,1.0849001084140024,1.0750601940001792,1.072606401809495,1.0854897937738264,1.0814902361683334,1.0750248138471514,1.0865072322626688,1.050631529450686,1.0804066521334923,1.0748333456911174,1.0830780458342746,1.0794154141801113,1.0766358380010341,1.0736777835473041,1.0796932236233698,1.0477443135833389,1.0669986366779116,1.0714134180703687,1.0550787202030083,1.0699438948216995,1.0640613684592328,1.0687891499652113,1.0758188851668322,1.0678305523936733,1.0766270048666229,1.0698174977082515,1.0628787138503417,1.0666685169017693,1.067539190402858,1.0715178231931661,1.0670199852580744,1.0669021537448835,1.0556316996651198,1.0573363293204063,1.050466959497549,1.0648342376214772,1.0748616360328505,1.0631712998851597,1.0365153829637022,1.0701590659136135,1.0713050934896449,1.0701525041383355,1.0613842559824278,1.0621559230491164,1.0635759077852567,1.0582555379058847,1.0640234432427862,1.0622998542954099,1.0544390996151318,1.0692853714411168,1.072862641852768,1.07313343138814,1.071225981675258,1.0741298781925546,1.0524175088030858,1.0460132102745323,1.0698159475165592,1.0675037531013145,1.0725534157123704
90,1.0757179460902244,1.0600721417874366,1.0763841580569236,1.067937688376281,1.0865742418038309,1.0771034717116876,1.0654263597262943,1.0874352160031795,1.0809225467393266,1.0633566854597358,1.0781599993033828,1.0818680493241617,1.077762406001781,1.0783366515106878,1.0896559929631466,1.0811815114233156,1.0799853928420418,1.0821422223388366,1.085267235352282,1.0817356145216432,1.0957308702083062,1.079740456877622,1.0941744399030033,1.0795577709881934,1.074208275769555,1.0805784568837535,1.0771808865378705,1.0750323157754966,1.0850369468268615,1.0861163472321642,1.0824281634564912,1.0835184082838418,1.0691858598581285,1.0851718592679434,1.0861850759488778,1.0828746062726775,1.0799734934322704,1.079836650177954,1.0961350423690697,1.0877679341553366,1.0453224981995395,1.0683041117246823,1.071738944856143,1.062150510286839,1.0733226218654477,1.0813420382352525,1.0741988045623634,1.0600766270071644,1.0345847964959016,0.9813411186214234,1.0868950571157847,1.0774701990285065,1.083254177866773,1.0723894490308399,1.07163296842032,1.0686588577333334,1.0783892123642875,1.0699396249109667,1.076836271696378,1.078889164703068,1.0766397121198361,1.0717932688492802,1.079064930238988,1.0799856384735478,1.0848585080190047,1.0750390050221341,1.072532461394757,1.0854605507927189,1.0814783056206099,1.0749921681155892,1.0864722015981432,1.0502066782538708,1.08032072318611,1.0747433935288473,1.0830497458098491,1.0793519730780143,1.0766098763397571,1.0736105022441549,1.0796658208323073,1.0476820330539691,1.0668279605319397,1.0713518657667507,1.0547720827594653,1.0698741067343005,1.0640303555449497,1.0687292821127072,1.0757842100372739,1.0677610256748404,1.076584243410946,1.0697669222939998,1.0628894889658733,1.0666686387584017,1.06753788319479,1.0714748163048131,1.0669788512898402,1.0668570139589233,1.0554964259026627,1.0573371680020371,1.0504624533626647,1.0647959847656885,1.0748091700222866,1.0631380108952246,1.036289385974726,1.0701062162957473,1.0712650013650946,1.0700975136212136,1.061369529403067,1.0621319090593957,1.0635785824319735,1.058224773339139,1.0640146144845186,1.0622481247037185,1.0544477372669427,1.0692551942726807,1.072803908483599,1.073092187435047,1.0711745920980822,1.0740797256801125,1.0523643648290215,1.0458146552919978,1.0698037171200794,1.0674470628661963,1.0725215552080685
91,1.07571952686,1.0600556964369048,1.07636092502492,1.0679222437034313,1.0865447329384532,1.07709443517493,1.0652660306090385,1.0873282476368984,1.0809196863596393,1.0631326443592926,1.0780070429863717,1.0818535744069049,1.0777317080816773,1.078315046678699,1.0895833220372082,1.081112448726151,1.079960475262896,1.0821161726095745,1.0852583271604774,1.0816989708627536,1.0956861398824524,1.079699051991748,1.0941290874103615,1.0795878979184295,1.0741866717310662,1.0805445919693377,1.0771434797874389,1.075014704753539,1.0850086121368183,1.08607621742367,1.0824118936946243,1.083495248114531,1.0691481458022039,1.0851221187508857,1.086152358448132,1.0828443695446,1.0799489409951,1.0797686939511684,1.0961037339536963,1.087749945383355,1.0445619983248418,1.0681700881198894,1.071613935691217,1.0619301395968856,1.0731278621152822,1.0812826923812493,1.0741465608012133,1.0599391778379395,1.0343284822782142,0.979914743252434,1.0868393713893736,1.077349305652706,1.0831856598208025,1.072250370013328,1.0715915409243568,1.0685733292863464,1.0782997068123557,1.0698930583612314,1.0767609300397165,1.078853465294601,1.0765447024652073,1.0717445438619362,1.0790083986234376,1.0799037670212661,1.0848107087232268,1.0750055724716967,1.072460710008623,1.0854199741734594,1.0814543539859658,1.0749602009932118,1.0864289749184086,1.049773676891157,1.0802377225188622,1.0746512136608337,1.0830049143521407,1.0792884437811523,1.0765942661201808,1.0735322289474665,1.079643434518683,1.0476160587188315,1.0666580740471425,1.0712822598670264,1.0544745293162827,1.0697991918900376,1.06398940891105,1.068675409878589,1.0757559337104265,1.0676944020785366,1.0765527140437603,1.0697180313211907,1.0628638388216611,1.06666837333934,1.067513512099473,1.0714124095120503,1.0669221094053682,1.0668132604305074,1.0553514939283821,1.057327645661521,1.050440368704859,1.0647489393682688,1.0747538348937922,1.0631010349685188,1.0360458218045836,1.0700526420925902,1.0712234810179924,1.0700478215145797,1.061353679914876,1.062103486745879,1.0635769839348224,1.0581790335956507,1.063983062526961,1.0621963763324391,1.0544390568037987,1.0692280168002715,1.072740602278452,1.0730531521400626,1.071129804664716,1.0740356120624197,1.0522940745300924,1.0456018047552873,1.069787526800834,1.0673958466776294,1.0724946232224322
92,1.0757450975450533,1.0600405361562633,1.0763381110349244,1.067904529187369,1.0865146617104848,1.077086761340335,1.065092439664442,1.0872152871877003,1.0809070677217325,1.0629079152583532,1.0778535761275463,1.0818370074057841,1.0776762387544585,1.0782928481673635,1.0894913306106206,1.0810388763682304,1.079934241519932,1.0820886354691281,1.085238294045915,1.0816627091715023,1.0956428327340737,1.0796600650494532,1.0940834069330532,1.0796047736355132,1.074164486328899,1.0805094487793963,1.0771039252293528,1.0750015446262755,1.0849838026586243,1.0860330372500808,1.0823905055517618,1.0834703572394644,1.069112100363705,1.0850747833373515,1.0861195884432966,1.082813972070647,1.0799248833202835,1.0797035697821857,1.0960684272380536,1.087733686816636,1.0438301080522987,1.0680216071226092,1.071491667877765,1.061704691718857,1.0729330183069348,1.0812234716737776,1.0740889227526191,1.0597916808967285,1.0340854171715488,0.9784953381865564,1.086764477700326,1.077214735210205,1.083104817496591,1.0721045498841222,1.0715297603078513,1.0684681508345126,1.078200134562573,1.069836516250205,1.0766873903867396,1.0788176393605249,1.0764478861592544,1.0716881879751754,1.0789463437527238,1.0798391287544409,1.0847639236390683,1.0749625893982553,1.0723874824339872,1.0853715037950347,1.0814191689498807,1.0749246086742636,1.086380968824074,1.0493540388222193,1.0801580963578223,1.0745710682274257,1.0829460096517969,1.0792300015105902,1.076581591805585,1.0734454929646733,1.0796233248995257,1.047544957207064,1.0664833634501278,1.0712045107585504,1.0541799243952514,1.0697249910535171,1.0639402960404005,1.0686268158997154,1.0757321564384714,1.06763171424998,1.0765302433183896,1.0696634677967807,1.0627955823101543,1.0666674208525995,1.0674702618794278,1.0713374307703285,1.066854957900395,1.066770556164497,1.0551921672359845,1.057304223406879,1.0504013582421794,1.0646963732008077,1.074699650420236,1.0630599597016825,1.0357879831495014,1.0699973683861144,1.0711817030612334,1.0700030353447965,1.0613294773079935,1.0620635085565888,1.0635630850651119,1.0581198920509158,1.0639309094510034,1.062146334999991,1.054413311455351,1.0692041122021736,1.0726769424203029,1.0730172110909613,1.071094013529528,1.0739973563919798,1.0522155322735336,1.0453744079483052,1.0697720263865051,1.067350209920067,1.072472285983783
93,1.075781108006904,1.0600261964621303,1.076315546834639,1.0678829410644881,1.0864843440893135,1.0770789505140075,1.0649336564948126,1.0871206804137659,1.0808838264421827,1.0626816136866835,1.0776993830615091,1.0818188884015008,1.0775824252110913,1.0782676445927883,1.089379453626013,1.0809819174139306,1.079905037209159,1.0820581799526905,1.0852081030645977,1.0816268631252137,1.0956028072299306,1.0796229369357602,1.094037657442049,1.0796054044461822,1.0741415459808896,1.0804719632567632,1.0770619277573994,1.0749923071193024,1.08496168586719,1.0859879861247084,1.082363012080246,1.083441926254335,1.069076115609626,1.0850285809221645,1.08608584698782,1.0827830658366353,1.079900968812415,1.0796402582897326,1.0960270796541391,1.0877194613174481,1.0431618448311388,1.0678586706488136,1.0713722905339647,1.06147320094675,1.0727379450611898,1.0811655878150377,1.0740119081669988,1.0596409092095518,1.0338673118863377,0.9770923513345009,1.0866712397615368,1.0770766172625417,1.0830170698895323,1.071961281591739,1.0714487333232885,1.0683460684126374,1.0780847066757289,1.0697711171748372,1.0766235546539367,1.0787843303023579,1.0763608889432397,1.0716252812521023,1.0788825868661966,1.079799838838381,1.084722364906707,1.0749149883124562,1.072310188356404,1.0853207415457093,1.0813776336228318,1.074883543677973,1.0863333036655036,1.0489587811666752,1.0800800936306232,1.0745051830465318,1.0828784217422278,1.0791786291362206,1.0765647585735163,1.0733562606135554,1.0796029259650979,1.0474682123071917,1.0663007096224801,1.0711213087957252,1.0538843374788787,1.069656767437361,1.06388643624357,1.0685822594910592,1.075709809176573,1.0675735979935423,1.0765139842848068,1.0695931065972542,1.062690523249197,1.0666634076492427,1.0674171820626075,1.0712580049673122,1.0667833500012798,1.0667284690999688,1.0550196495773638,1.0572673688838177,1.0503504199891596,1.0646408553476228,1.0746491136687562,1.0630134573627243,1.035522608981597,1.0699392260837728,1.0711413141941015,1.069961317086965,1.061291240993162,1.0620080658017295,1.0635307289905234,1.0580543854918463,1.0638664837145673,1.062098798424856,1.0543739600542696,1.0691834825973472,1.0726176466866073,1.072984704909754,1.071068040688775,1.0739623995907825,1.0521386196476352,1.0451353754361152,1.069757348365206,1.0673080054331552,1.0724551107477527
